57,0,21,3658,4221,14767
44,1,18,8989,4249,5947
58,0,17,6493,7095,12830
53,0,23,3574,2189,5888
58,0,23,5842,6019,9130
36,0,27,7133,11292,18062
22,0,11,8778,9829,1593
19,1,23,4850,3470,4742
28,1,28,9312,2720,12771
50,0,29,51343,8713,28511
47,1,15,3735,6406,6104
